,Kategori,Tweet,Sentiment,problem
1320,krl,@PT_Transjakarta min halte terdekat dari embassy singapore apa ya?,Negatif,[]
1321,krl,Kangen banget deh berangkat pulang magang naik tj kapan yaa giliran berangkat pulang kerja naik tj lagi,Negatif,[]
1322,krl,@PT_Transjakarta min kalo mau ke singapore embassy halte tj terdekatnya apa ya?,Negatif,['Infrastruktur']
1323,krl,bisa ga kasih SOLUSI buat B41 ini??? capekkkk tauuuu tiap pulang kerja penuh drama antrian nya sepanjang iniiii bis nya dateng 30 mnt lebih CHAOS BGTT!!! @PT_Transjakarta https://t.co/9cJM5OEqjj,Negatif,"['Kondisi', 'Emosi/Frustrasi']"
1324,krl,AKHHH LAMA KALI 2P INI @PT_Transjakarta,Negatif,[]
1325,krl,Supir tj hari ini ngebut mampus,Negatif,['Pelayanan']
1326,krl,Halo min @PT_Transjakarta rute dari halte jembatan baru ke halte matraman baru naik jurusan apa ya?,Negatif,['Akses/Rute']
1327,krl,@squirrelshan @PT_Transjakarta Terima kasih atas saran yang diberikan. Akan disampaikan kepada Petugas terkait untuk dievaluasi dan ditindaklanjuti.,Negatif,['Pelayanan']
1328,krl,@nanadongdoong Selamat malam Kak. Konfirmasi laporan mengenai petugas pramusapa. Mohon diinformasikan waktu kejadian kronologi kejadian tersebut dan ciri-ciri dari petugas tersebut serta menggunakan seragam warna apa? Terima kasih ^FD,Negatif,['Pelayanan']
1329,krl,KYAAAAAA KETEMUUTPI BALLCHAIN NYA GATAU KEMANA mana udh kepikiran tdi macet² ada yg nyomot gasii atau jatoh di TJ https://t.co/ri4hm7ooQU,Negatif,['Kemacetan']
1330,krl,@PT_Transjakarta mana progressnya? masih sama keadaannya,Negatif,[]
1331,krl,Tiap hari loh drivermu bgini @bluebirdgroup bisa 3 mobil baris ngetem nutupin halte Thamrin Nine. Nyusahin yang lagi nunggu TJ. Bahkan pas TJ nya dateng mesti stop di lajur ke 2 buat naikin penumpang. Bikin macet &amp; ganggu kepentingan umum banget. https://t.co/61rJ4jkfbJ,Negatif,"['Keterlambatan', 'Pelayanan', 'Kemacetan']"
1332,krl,Duh tadi pagi tidak sengaja menyikut orang di TJ... Malamnya ga sengaja menyelengkat orang pas transit di stasiun... ,Negatif,[]
1333,krl,@moha_sihab Hai Kak untuk menggunakan layanan Transjakarta pelanggan diwajibkan untuk tap in ( saldo terpotong Rp 0 -) dan tap out ( saldo terpotong Rp 3.500 -) Mohon info nomor bus yang digunakan. Terima kasih ^TS,Negatif,['Masalah Pembayaran']
1334,krl,@Torriosh Langsung dibawa ke Kantor Dukcapil setempat sesuai KTP alm/almh kalo meninggal di RS biasanya ada semacam surat keterangannya... dibawa dengan ktp dan kk alm tsb lalu biasanya yg datang kudu ahli waris atau yg satu KK dgn alm. tsb. Mngkin sedikit membantu mas TJ,Negatif,[]
1335,krl,Naik tj koridor langit pas sepi,Negatif,[]
1336,krl,Bisa ga sih TJ sampe depan rumahku?,Negatif,['Kemacetan']
1337,krl,tolong dong jaklingko 18 ke arah kalibata diperbanyak! Saya hari ini di Mall Kokas nunggunya nyampe 1 JAM 30 MENIT. Sekalinya lewat selalu penuh padahal arah sebaliknya lewat mulu #jaklingko @PT_Transjakarta @DKIJakarta,Negatif,"['Keterlambatan', 'Kondisi']"
1338,krl,WTS OPEN TOP TOUR OF JAKARTA JAM 16.00 TANGGAL 28 JULI 2025 HARGA NORMAL‼️ tag want to sell wtb want to buy tj transjakarta malam city tour jkt trusted mau jual beli astrapay sunset night senin skyscraper tix tiket opentoptour jaswar jastip jasa titip,Negatif,[]
1339,krl,@PT_Transjakarta min tolong dong argo/jumlah bus jalur B41 ditambahin ini antriannya udah kayak ular bgt di halte Cawang Uki https://t.co/A6LT0R3o8K,Negatif,['Akses/Rute']
1340,krl,@n0taneko Hai Kak. Silakankan tap in diperjalan selanjutnya kartu akan ter reset otomatis dan saldo akan terpotong untuk perjalan sebelumnya. Terima kasih ^HM,Negatif,"['Pelayanan', 'Masalah Pembayaran']"
1341,krl,@hrdbacot Perasaan tahun lalu busway tj kor 9 kagak kenapa napa palingan macet doang. Ini kenapa skrg jd banyak yg kecelakaan atau masalah kendaraan teknis?,Negatif,['Kemacetan']
1342,krl,@14is86 Ada di dpn supir transjakarta wkwkwk https://t.co/M46xfrhoXr,Negatif,['Pelayanan']
1343,krl,@MeryAndraini678 Hai Kak. Terima kasih atas apresiasi yang diberikan untuk pramudi kami. Kiranya hal ini menjadi semangat bagi pramudi untuk terus memberikan pelayanan terbaik kepada setiap pelanggan Transjakarta. Sehat selalu ya Kak ^DA,Positif,[]
1344,krl,Capek batuk di tj ,Negatif,['Emosi/Frustrasi']
1345,krl,bisa-bisanya tj muter hingga ujung waktunya so7 MANNNN,Negatif,[]
1346,krl,Ada yang kerja di alsut berangkat naik tj dari blokm? Itu kalo pagi sampe berapa jam yah?,Negatif,['Kemacetan']
1347,krl,@PT_Transjakarta min tj 6b kenapa lama banget ya min udah numpuk ini di halte widya chandra huhuhu,Negatif,['Keterlambatan']
1348,krl,@PT_Transjakarta telat udah pulang gue,Negatif,['Keterlambatan']
1349,krl,@castoricoon Hai Kak. Mohon arah tujuan Kak agar dapat kami lakukan pengecekan. Terima kasih ^DA,Negatif,[]
1350,krl,@PT_Transjakarta tolong banget T31 turun di ebony sekalian juga kan searah toh? akses transum aja jarang kesana mentok turun di food street doang trus jalan kaki panas sama jauh juga broh. ojol ongkosnya hampir 20k,Negatif,['Kondisi']
1351,krl,@PT_Transjakarta min mau tanya kalau mau naik T11 dari GPS tuh kemana dulu ya?,Negatif,[]
1352,krl,Eh dr gancit k pp bisa naik tj gasi,Negatif,[]
1353,krl,@PT_Transjakarta min ini memang bis 7A nya sedikit ya? Udah mau sejam belum ada yang lewat sama sekali yang ke arah rambutan sedangkan bis d21 udah 3-4 kali lewat. Tolong min udah dari minggu lalu lama begini. Bisa di antisipasi gak ya dijam pulang kerja armadanya diperbanyak,Negatif,['Keterlambatan']
1354,krl,kak mimin @PT_Transjakarta rute dari beacukai ke kalideres apa bener naik 9c?,Negatif,['Akses/Rute']
1355,krl,@PT_Transjakarta 4K sudah sampai mana nih Min? Sama sekali engga ada di map arah pulo gadung. Lagi nunggu di halte cawang sentral,Negatif,['Keterlambatan']
1356,krl,Harusnya tadi nunggu TJ koridor 9 yg kosong aja soalnya MACET BGT GILA,Negatif,"['Keterlambatan', 'Kemacetan', 'Emosi/Frustrasi']"
1357,krl,@pandadihutan @PT_Transjakarta Dari Palmerah 2x transit: naik 1B/1F transit di Gerbang Pemuda (JCC) lanjut no.9 sampai Cawang Sentral/UKI. Baru deh nunggu 7C ke Cibubur,Negatif,['Keterlambatan']
1358,krl,@PT_Transjakarta tadi antara pukul 08:00 - 08:50 gak ada 6H yang berhenti disitu. Semuanya lewat tol ternyata.,Negatif,[]
1359,krl,@PT_Transjakarta Nah iya maksud aku kalo mau pindah jalur dari koridor 9 ke bus 8n gimana?,Negatif,"['Akses/Rute', 'Emosi/Frustrasi']"
1360,krl,@serealifia JDDJSJSHDHEHD MAU BANGET tapi aku tj yh ,Negatif,[]
1361,krl,bangku trotoar depan plaza bank index is so real jam 6-7 malem masih rush hour liat orang motor mobil tj lalu lalang sambil dengerin ribs life changing experience sedep bengongnya,Negatif,['Ancaman']
1362,krl,Min tolong dong bis 6T waiting time nya diperkecil. Masa ini nunggu sampe 40menit ga lewat lewat. 1E 4x lewat 6T belom lewat. Tolong atensinya @PT_Transjakarta,Negatif,"['Keterlambatan', 'Kemacetan']"
1363,krl,@tirantia_ Hai Kak Baik kak akan kami respon via DM ya Kak. Terima kasih ^DA,Positif,[]
1364,krl,braw! kenapa malang ga ada bus kaya transjakarta gt ya? apa aku yang main nya kurang jauh?,Negatif,[]
1365,krl,Preferably daerah yg bisa dijangkau tj koridor 13,Positif,[]
1366,krl,tj khusus cewe enak bgt jirss,Positif,['Emosi/Frustrasi']
1367,krl,@PT_Transjakarta min mau tanya kalo bis rute bogor-blok m ada tiap brp menit sekali ya?,Negatif,['Akses/Rute']
1368,krl,5 menit ngetap2 tj kok ga bisa pas gue cek lah yg di tap itu kartu akses kantor wkwkwkwkwkw gue knp ye,Negatif,[]
1369,krl,transjakarta bawa bis kyk bawa wuling airev anjing badan segede gentong jalan belok belok kontol,Negatif,['Pelayanan']
1370,krl,kek lagi di angkot musiknya kek gini jarang2 gue nemu driver TJ nge-slay chill kek gini lanjutkan bang biar ora liyud ((1F Palmerah - BunSen)) https://t.co/0GBEPY8XDg,Negatif,['Pelayanan']
1371,krl,@ochadumplings Hai Kak. Baik Kak akan kami respon via DM. Terima kasih ^DA,Positif,[]
1372,krl,@miraculoeys ku liat di apk transjakarta kak tinggal cari aja P11 nanti ada jamnya,Negatif,[]
1373,krl,ini yang bener aja @PT_Transjakarta armada rute 3H dikit bgt harus nunggu lama bgt sedangkan rute lain armadanya hanyak,Negatif,"['Keterlambatan', 'Akses/Rute']"
1374,krl,@JPFBASE Asli penasaran juga sayang bgt sama TJ sensei cuma sampe final West Tokyo,Negatif,['Kemacetan']
1375,krl,Alhamdulillah rezeki ga lari2 buat tj ️,Positif,[]
1376,krl,@_yearly Hai Kak. Layanan rute 8N melayani bus stop Plaza Senayan ya Kak. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Terima kasih HM,Positif,"['Masalah Pembayaran', 'Akses/Rute']"
1377,krl,@VLuckyX Klo koran bekas dipasar ka ada yg jual buat bungkus2 Klo baru biasanya didepan halte tj klo pagi ada yg jual,Negatif,['Infrastruktur']
1378,krl,bingung lah pas ke tj balai karimun mau ambil harga mana. ke pelabuhan yg jauh tpi murah atau ke pelabuhan dkt rmh tpi mehongg???,Negatif,"['Masalah Pembayaran', 'Navigasi']"
1379,krl,@laaberryy Hai Kak. Silakan naik rute 2A turun di halte Cempaka Mas pindah ke halte Simpang Cempaka naik koridor 10 turun di halte Sunter Kelapa Gading dilanjutkan naik rute 12P. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^DA,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1380,krl,kakak unj! kalau mau ke teater terbuka naik tj aku tetap turun di halte unj kan yaaa aku dariarah kejagung btw,Negatif,[]
1381,krl,@daijahaoo Hai Kak. Silakan naik rute T31 turun di halte Petamburan pindah ke bus stop Rs Bhakti Mulia dilanjutkan naik Mikrotrans Jak 11. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^DA,Negatif,"['Masalah Pembayaran', 'Navigasi', 'Akses/Rute']"
1382,krl,Udh mual di tj malah kedorong pintunya... (SALAH AKU),Negatif,['Kondisi']
1383,krl,gue benci bgt tj line 9,Negatif,['Emosi/Frustrasi']
1384,krl,Kesel dikit tadi di sikut orang pas masuk tj,Negatif,['Emosi/Frustrasi']
1385,krl,@PT_Transjakarta mau tau dong kalo di rute 7A itu kursi di bagian depan yang warnanya merah tuh untuk yang membutuhkan atau khusus untuk perempuan ya?,Negatif,['Akses/Rute']
1386,krl,emang jadi user tj 9d tuh cobaan banget ya,Negatif,[]
1387,krl,pp naik lrt not so bad klo lg buru2 tp cukup sebulan sekali ajh kita akan balik naik tj untuk menghemat,Negatif,[]
1388,krl,@PT_Transjakarta hallo kalo dari halte grogol ke halte pramuka di cakung naik apa aja ya?,Negatif,[]
1389,krl,@TJBLFG GM TJ!,Negatif,[]
1390,krl,@ssusit4 Hai Kak. Mohon maaf terkait saldo kakak yang terpotong. Agar kami dapat lakukan pengecekan mohon untuk dilengkapi data berikut seperti nama dan nomor telephone nomor kartu tanggal dan waktu transaksi nomor gopay dan lokasi kejadian. Data dikirim melalui DM ya Kak. Tks ^TS,Negatif,"['Masalah Pembayaran', 'Prioritas/Kebutuhan Khusus']"
1391,krl,ga sangka papeda bisa seenak ini+dapet tempat duduk di tj https://t.co/2sQLTRNxVq,Positif,[]
1392,krl,Mohon izin sekedar SARAN koridor 11 literally dilewatin 2 jenis rusun (klender n pulo gebang) sama perumahan di jatinegara dan buaran... minimal perbanyak armada tj no 11 @PT_Transjakarta,Negatif,['Navigasi']
1393,krl,@hrdbacot Transjakarta koridor 10H 2 9 8 10 12 6 6A 13 5M 4C 4F. duduknya di pojok belakang. 4K juga cuma harus yang datangnya berderet naiknya yang paling belakang. Halte CSW Tosari Ragunan. Pinggir kali besar (kotu) Taman Langsat TECO park.,Negatif,[]
1394,krl,@pastelcheeks_ Jadiin kak! Di Hollywood blok m square itu murce dan ada akses transjakarta. Kalo aku ini di deket rumah di onebell park. Mure juga makanya langsung dua jebret,Negatif,[]
1395,krl,@ekkaprtm Hai Kak. Mohon maaf atas kendala yang dialami. Terima kasih atas saran dan masukan yang sudah diberikan. Transjakarta akan terus berusaha meningkatkan pelayanan bagi pelanggan. Terima kasih ^DA,Positif,[]
1396,krl,#INFOTRANSJAKARTA | Rute 1B: St. Palmerah - Transport HUB Dukuh Atas dan 1F: St. Palmerah - Bundaran Senayan mengalami pengalihan rute terkait adanya Penutupan Jalan di Jln. Tentara Pelajar. Sementara dialihkan via Patal Senayan. #JAKI #PerluTahu #Rute1F #Rute1B https://t.co/aFGyyxwlwf,Negatif,['Akses/Rute']
1397,krl,Kegencet di tj hari ini Effort bgt buat turun tadi wkwkwkk T-T Hiks mangat pejuang money https://t.co/XPJQsOD2t5,Negatif,['Masalah Pembayaran']
1398,krl,@PT_Transjakarta hallo min mau tanya klo mau ke cibubur dr halte st palmerah/st tnh abang ada ga ya? makasi,Negatif,[]
1399,krl,ini gw ga ditakdirkan pulang cepet apa yaaa.. udah keluar kantor lebih awal dari biasanya malah tj nya lama banget ,Negatif,['Keterlambatan']
1400,krl,@KangRenginang Hai Kak mohon info untuk alamat lengkap tujuan Kak. Terima kasih ^HF,Negatif,[]
1401,krl,@AdiiAFVs Hai AdiiAFVs branding akunmu adalah penggemar transportasi umum khususnya bus Transjakarta di Jakarta dengan fokus foto dan info rute/operator. Rating: 8/10. Alasan: Konsisten &amp; passionate (bio jelas post rutin bus seperti Golden Dragon) tapi engagement rendah coba tambah,Positif,[]
1402,krl,@hijriahwanD Maaf ya Depok memang sering macet parah terutama di Margonda dan Sawangan. Solusi jangka pendek: Pakai transportasi umum seperti KRL/TransJakarta carpool atau hindari jam sibuk (pagi/sore). Jangka panjang Pemkot rencanakan flyover Margonda mulai 2026 (Rp 250M) untuk kurangi,Negatif,['Kemacetan']
1403,krl,@PT_Transjakarta Sudah digunakan lg barusan dan aman Mantap. Tapi saya perhatikan banyak orang baru masuk tap in tapi pesan di layarnya tap out itu gimana ya?,Negatif,['Masalah Pembayaran']
1404,krl,@PT_Transjakarta min kalo mau naik tj dari halte bendungan hilir ke halte pemuda rawamangun rutenya mana aja ya?,Negatif,['Akses/Rute']
1405,krl,apa gk kaget gw mw balik ke blok m tbtb di glodok wkwowko ak gatau rute2 tj.. untungnya gw masuk bus nya bener,Negatif,['Akses/Rute']
1406,krl,@senyumataharie Hai Kak. Silakan naik koridor 7 turun di Halte Kp. Melayu kemudian berpindah ke bus stop Flyover Kp. Melayu dilanjutkan naik rute 5F arah St. Tebet. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan Kakak dapat mengunduh aplikasi TJ: Transjakarta. Terima kasih ^HM,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1407,krl,hanpir nyasar naik tj,Negatif,['Navigasi']
1408,krl,@PT_Transjakarta gue liat2 setiap hari banget ni jalur ada kendala,Negatif,['Akses/Rute']
1409,krl,kata gw bobo nyenyak dan minum madu tj 2 sendok tiap hari gak!,Negatif,[]
1410,krl,@TiieTiie20 Halo Kak saat ini untuk rute 4C sudah kembali beroperasi normal melayani pelanggan ya Kak. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^HF,Positif,"['Masalah Pembayaran', 'Akses/Rute']"
1411,krl,@PT_Transjakarta halo min mau tanya aku tadi tap out di halte cikoko. tapi terhitung tap in dan saldo ga kepotong. gimana ya itu? kalo besok naik tj non brt apa bakalan ketarik besoknya? takut keblokir soalnya,Negatif,"['Masalah Pembayaran', 'Ancaman', 'Emosi/Frustrasi']"
1412,krl,Saking capeknya mual gua naek tj,Negatif,['Emosi/Frustrasi']
1413,krl,@PT_Transjakarta soree min patut di apresiasii min pramudi 6h DMR 250224 te aku lht namanya bpk rosi santoni sangat ramah menyapa setiap pelanggan yang naik bawa mobil sangat hati hati dan stia bustop brhnti meski gaada pnp. bintang 2jt pkonya,Positif,"['Kenyamanan', 'Kualitas Layanan', 'Keamanan']"
1414,krl,@Arie_16 @football_garin Gmn ga ngeluh yg mau kerja atau ke gereja pasti make mobil/motor.. ga ada transportasi umum buat alternatif pas ada event.. kalau kayak jkt ada mrt/lrt/tj/dll mungkin ga akan ngeluh banyak event oge,Negatif,[]
1415,krl,@blabberszn IYAAAA krn kl udh kelewat tuh kaya apa ya? aduh udh bete bgt apalagi kl rush hour yg padet gbs jalan keluar... kaya udhlah bodoamat yg penting pas turun nanti mood udh gaberantakan apalagi kl hrs ngadepin kehidupan awikwok setelah turun dari tj.,Negatif,['Emosi/Frustrasi']
1416,krl,Sahabat TiJe mulai 27 Juli 2025 waktu pemesanan layanan Transjakarta Cares dapat dilakukan pada pukul 06:00 - 13:00 WIB sedangkan waktu layanan tetap beroperasi pada 07:00 - 20:00 WIB. Bagi pelanggan disabilitas yang ingin menggunakan layanan Transjakarta Cares simak https://t.co/DI6wJtBeAN,Positif,['Prioritas/Kebutuhan Khusus']
1417,krl,bub @PT_Transjakarta busway 5N ke pancoran berapa lama lagi ya?,Negatif,[]
1418,krl,@PengamatFilm01 Hai Kak. Terima kasih atas informasinya perihal tersebut akan segera kami sampaikan ke tim terkait. Mohon maaf atas ketidaknyamanan. ^DK,Negatif,[]
1419,krl,@konohaonfire Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami laporana akan kami lakukan pengecekan dan evaluasi kembali dirute tersebut agar meningkatkan layanan lebih baik. Terima kasih ^HM,Negatif,"['Akses/Rute', 'Emosi/Frustrasi']"
1420,krl,@fleurlyamelie Hai Kak. Tidak tersedia perjalanan rute langsung ya Kak. Silakan naik rute 4C dari bus stop SMPN 8 hingga bus stop Bundaran Senayan 1 kemudian menuju halte Bundaran Senayan untuk naik koridor 1 tujuan Blok M. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya. ^DK,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1421,krl,teman timun aku mau oper kos jakarta barat slipi petamburan udah ac kamar mandi luar deket wisma 77 dan halte tj token listrik masi banyak buat 3 mingguan mulai 1 agustus karna kantorku pindah jaksel tp terlanjur bayar sebulan 1jt negoo #zonauang,Negatif,"['Masalah Pembayaran', 'Navigasi', 'Infrastruktur']"
1422,krl,@jejaka_prihatin @juandairawan_ Hai jejaka_prihatin! Branding akunmu: Personal fokus pada frustrasi transportasi Jakarta (Transjakarta macet) fans Chelsea (sepakbola) pop culture (film seperti Devil Wears Prada musik) dan makanan sehari-hari (sate roti). Bio punya sentuhan wordplay logika-logistik tapi,Negatif,[]
1423,krl,@txtdrbekasi Kota Bekasi sama Kabupaten Bekasi gabung aja. Biar enak ini ngomongnya 1. Transjakarta dr Jakarta ke Bekasi udah ada tinggal buat per daerah semacem transjakarta 2. Akses pejalan kaki 3. Halte jika poin 1 udah ada Terakhir atasin banjir dan penerangan jalan,Negatif,['Emosi/Frustrasi']
1424,krl,@Luckysyrh godaan tadi pagi males bgt naik tj maunya ojek onlen. tp balik lagi jangan wkwkw trus mau matcha... langsung jangan wkwk,Negatif,['Emosi/Frustrasi']
1425,krl,Kuliner suatu tempat di tj barat. Redeem vc tigtog yg dateng kopi ukuran gede banget akhirnya brot brot terus. https://t.co/4gUsb0y6Pb,Negatif,[]
1426,krl,@_b1iiii Hai Kak. Baik kak kami mengerti dan memahami keluhan yang dialami setelah kami lakukan pengecekan untuk rute 4K tujuan Kejaksaan Agung tidak melayani bus stop Pedati 4 hanya melayani di halte Pedati Prumpung. Tentunya segera kami lakukan update pada peta rute. Terima kasih ^DK,Negatif,"['Navigasi', 'Akses/Rute']"
1427,krl,@anothersidexla Hai Kak silakan naik koridor 9 arah Pluit turun di Petamburan kemudian dilanjutkan naik rute 8N arah Kebayoran turun di Stadion GBK dilanjutkan berjalan kaki. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^HF,Positif,"['Masalah Pembayaran', 'Navigasi', 'Akses/Rute', 'Emosi/Frustrasi']"
1428,krl,@HYUNJlIN @myungzjae @myungjav @BOYDIGNlTY KRL kaa naik TJ lebih susah haltenya.,Negatif,['Kondisi']
1429,krl,@PT_Transjakarta haloha min rute 6A dan 7f beroperasi normal kah?,Negatif,['Akses/Rute']
1430,krl,damn supir tj gue udah berdiri di depan bust stop tapi ga diberhentiin ,Negatif,['Pelayanan']
1431,krl,@erdoens Hai Kak. Mohon maaf menunggu segera laporan nomor Tiket #905081 kami bantu informasikan ke unit terkait agar dibantu pengecekan dan dilakukan perputaran percepatan armada serta evaluasi kembali untuk rute tersebut. Terima kasih ^HF,Negatif,"['Keterlambatan', 'Akses/Rute']"
1432,krl,@hzn_id Selamat sore Kak pada jenis bus Low Entry Metrotrans saat ini tidak tersedia ruang khusus wanita aturan tersebut bersifat himbauan sesuai dengan situasi dan kondisi di dalam bus demi menjaga kenyamanan bersama. Terima kasih ^HF,Positif,"['Kondisi', 'Masalah Pembayaran']"
1433,krl,@caratstalk dom sby ㅡ membership 260k ㅡ section green 1.6jt ㅡ hotel 2 malem 450k/orang [sharing berdua] ㅡ kereta pp 670k ㅡ uang makan + transport [goride gocar tj] 500k gak beli outfit + perintilan karna dah ada yg lama ^^,Negatif,['Masalah Pembayaran']
1434,krl,@apdwiky Hai Kak. Saat ini rute 2C sudah tidak beroperasi. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^HM,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1435,krl,@vxdb Goku dmca d u,Negatif,[]
1436,krl,di tj dengerin lagu: padahal isi pikiran kemana mana https://t.co/canQNlUAdW,Negatif,['Ancaman']
1437,krl,@PLLI_Lia23 Akses tj bisa kan kak???,Negatif,[]
1438,krl,Hari ini knp kayanya supir tj pada ngetrek sih bawanya kek mau terbang ku dibuatnya,Negatif,['Pelayanan']
1439,krl,biasanya di Jakarta kalo mau kemana mana tanya/tag akun Transjakarta.. skrng gwe di Ambon gatau mau tag siapa kalo mau tanya tanya rute oto disini,Negatif,['Akses/Rute']
1440,krl,@CG_FrogTony https://t.co/DU4equlLLi TJ is back,Negatif,[]
1441,krl,Naek aja transjakarta 6H Senen-Lebak Bulus naek dari halte Senen turun di Halte Lebak Bulus duduknya di belakang pojok deket jendela.,Negatif,[]
1442,krl,Halo @PT_Transjakarta bolehkah kondisi bgni trulang trus? SOPnya gmn mngnai pakan bgni? Ga cman d satu halte aj. Stlah nyebrang dah dsapu sma ptgas. Foto kjdian d halte grogol reformasi. Thx. https://t.co/ujjJc4vr42,Negatif,[]
1443,krl,Tolong dibantu @PT_Transjakarta @JaklingkoApps driver mobil ini ugal ugalan dan melanggar lalin di daerah pondok gede https://t.co/9avHcXKjvh,Negatif,['Pelayanan']
1444,krl,@huaciam katanya ada ya tj langsung dr mekah ke blok m,Negatif,['Kecepatan Layanan']
1445,krl,perpusnya enakkk udah mah deket ke halte tj (kuningan madya) acnya dingin free for public pula mending nugas/diskusi disini sih jujur. wifinya lumayan lah yaa https://t.co/7iR5v8AUGe,Positif,['Infrastruktur']
1446,krl,Lagi-lagi Mat Peci Group . . Transjakarta Metrotrans PT Bianglala Metropolitan BMP-230316 D21| UNIVERSITAS INDONESIA - LEBAK BULUS Golden Dragon XML6125JEVJ0C3 https://t.co/Ee0AQJuJKL,Negatif,[]
1447,krl,@Ren_kun111 Hai Kak sudah kami respon via DM ya Kak. Terima kasih ^HF,Negatif,[]
1448,krl,@frz_tmr Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami laporan kendala didalam bus kami lakukan pengecekan dan perbaikan dengan nomor tiket #459117. Terima kasih ^TS,Negatif,['Emosi/Frustrasi']
1449,krl,Tarif integrasi busway dan lrt harganya udh normal ya min? Udh gak 3.700? @PT_Transjakarta,Negatif,['Masalah Pembayaran']
1450,krl,@PT_Transjakarta Kalo supaya bisa naik 8n gimana min? Jadi depan PS persis,Negatif,[]
1451,krl,@PT_Transjakarta Satu hari satu pengendara goblok di koridor 9,Negatif,['Emosi/Frustrasi']
1452,krl,@PT_Transjakarta Baik makasih kakk,Positif,[]
1453,krl,@berliantiros79 Hai Kak. Untuk keterangan proses cetak kartu yaitu setelah kartu selesai diproses. Apabila sudah jadi maka akan dihubungi melalui no whatsapp yang sudah terdaftar untuk proses pengambilan kartunya. Terima kasih ^DK,Negatif,[]
1454,krl,@sunflobliss Hai Kak silakan bisa naik rute 6B dari halte Karet arah Ragunan maupun Balai Kota. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^HF,Positif,"['Masalah Pembayaran', 'Akses/Rute']"
1455,krl,@PT_Transjakarta kalau mau naik tj dari pik 2 ke stasiun tanah abang dari naik T31 turunnya dimana ya? Terus bisa transit tj atau jaklingko apa?,Negatif,['Infrastruktur']
1456,krl,@mifthaaul Hai Kak mohon maaf atas ketidaknyamananya laporan Kakak Tiket #616089 kami teruskan kembali untuk dilakukan pengecekan dan tindaklanjut. Terima kasih ^HF,Negatif,[]
1457,krl,@mifthaaul Hai Kak. Mohon maaf atas kendala yang dialami. Laporan akan kami teruskan untuk dilakukan pengecekan. Terima kasih ^DA,Negatif,[]
1458,krl,pernah gak lu nangis di tj gara gara salah playlist? ya itu gw skrg kentut lah fak,Negatif,['Emosi/Frustrasi']
1459,krl,gw takut reflek salim ke bapak bapak tj deh,Negatif,"['Ancaman', 'Emosi/Frustrasi']"
1460,krl,@_yearly Hai Kak. Silakan naik rute 9C tujuan Bundaran Senayan dan turun di halte Bundaran Senayan. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^DK,Positif,"['Masalah Pembayaran', 'Akses/Rute']"
1461,krl,Keluarga Besar Rutan Kelas IIB Tanjung Redeb Mengucapkan Selamat Hari Bhakti Adhyaksa Ke- 65 Tahun 22 Juli 2025. Akselerasi Kejaksaan Untuk Mewujudkan Penegakan Hukum Modern Menuju Indonesia Emas https://t.co/nJxEj4VO22,Positif,[]
1462,krl,@awriezs Hai Kak. Baik kami akan cek DM mohon ditunggu responnya. Terima kasih ^DK,Negatif,[]
1463,krl,ternyata tj vida tuh sampe cawang anjay keren,Positif,"['Kemacetan', 'Emosi/Frustrasi']"
1464,krl,@PT_Transjakarta 1 hari 1 masalah,Negatif,[]
1465,krl,@dimalya_ @dimalya Hai Kak. Tersedia rute 8N melayani bus stop Senayan City ya Kak. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Terima kasih ^HM,Positif,"['Masalah Pembayaran', 'Akses/Rute']"
1466,krl,@tanyakanrl Justru seruuu main ngobrol ngakpr ngidul nyanyi karaoke nobar dirumah temen tuker an komik novel langganan majalah go girl kemana janjian di halte stasiun janjian naik angkot TJ nongki di warnet warkop chat Yahoo skype kaskus tukeran CD beli cd 10k di ambas,Negatif,"['Pelayanan', 'Infrastruktur']"
1467,krl,akhirnya sampai kantor juga setelah ketinggalan halte tj. kalian kalo kelewatan halte langsung turun halte berikutnya atau ikut terus perjalanannya sampe lama baru turun? aku kalo kelewatan tarik nafas dulu terus mandangin jalan sampai 1 lagu abis baru turun :),Negatif,"['Navigasi', 'Kemacetan', 'Infrastruktur']"
